blueWins,blueTotalGolds,blueTotalLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redTotalLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueWATER_DRAGON,blueFIRE_DRAGON,blueAIR_DRAGON,blueEARTH_DRAGON,blueCHEMTECH_DRAGON,blueHEXTECH_DRAGON,redWATER_DRAGON,redFIRE_DRAGON,redAIR_DRAGON,redEARTH_DRAGON,redCHEMTECH_DRAGON,redHEXTECH_DRAGON
0,38663,51,534,123,57462,1,21,27,29,68,26,0,0,1,1,0,0,0,0,0,1,59683,77,584,136,68847,0,27,21,52,61,34,1,1,9,3,3,3,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,1
0,20862,38,349,84,23023,0,6,15,8,31,8,0,0,0,0,0,0,0,0,0,1,33330,54,416,80,37532,1,15,6,16,244,8,1,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
1,49508,60,595,155,86098,0,33,20,55,80,30,1,0,6,4,1,1,0,0,0,2,56463,77,695,122,82861,1,20,33,28,67,38,0,1,6,3,2,1,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0
0,35506,50,526,155,57824,0,11,28,16,67,31,1,0,1,0,0,1,0,0,0,0,56597,79,576,138,79496,1,28,11,49,94,28,0,0,5,2,2,1,0,1,3,2,0,0,0,0,0,0,0,0,1,0,1,1
1,58163,65,671,198,78053,0,36,23,51,60,36,1,1,7,3,2,2,2,1,4,0,62552,79,692,135,83156,1,23,36,37,79,25,0,0,7,3,3,1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
1,51895,60,595,131,90279,1,38,20,79,167,36,1,1,4,3,1,0,2,0,2,2,61055,83,740,167,83161,0,20,38,29,126,32,0,0,7,2,2,3,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,31606,40,381,80,40247,1,20,6,26,34,16,1,0,3,2,1,0,0,1,2,1,28717,50,325,83,28088,0,6,20,11,33,11,0,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,32506,46,486,88,47252,1,10,30,17,57,17,0,0,2,0,0,2,0,1,1,1,51647,70,530,144,64700,0,30,10,62,46,12,1,0,5,3,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
0,32245,47,496,93,41160,0,14,23,20,46,19,0,0,1,0,0,1,0,0,0,0,52047,73,596,146,61304,1,23,14,29,51,25,1,0,4,2,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
0,33312,51,573,111,47720,1,9,23,8,64,16,0,0,1,0,0,1,0,0,0,0,56036,81,723,144,63952,0,23,9,32,56,33,1,1,9,5,3,1,2,1,3,2,0,0,0,0,0,0,1,1,0,0,0,1
0,43360,53,424,115,73363,1,27,47,43,58,26,0,0,3,1,1,1,0,1,3,1,74390,89,777,195,146973,0,47,27,77,75,29,1,1,9,5,1,3,2,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
0,40966,54,544,128,60501,0,13,37,26,59,19,1,0,4,1,3,0,0,0,1,1,68182,85,664,136,104638,1,37,13,74,65,21,0,1,12,5,3,4,2,1,2,1,1,0,0,0,0,0,0,1,1,0,0,0
1,40338,53,507,139,65210,1,28,16,35,55,25,1,0,6,3,1,2,0,1,3,1,48792,70,561,114,83554,0,16,28,22,65,21,0,0,2,0,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,35509,49,592,117,37111,0,10,27,20,60,17,0,0,2,1,1,0,0,0,0,2,58594,79,716,145,80031,1,27,10,34,62,27,1,1,9,5,1,3,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0,1
0,57956,66,916,147,87014,0,27,41,55,95,37,0,0,1,0,0,1,0,1,3,0,90273,99,959,269,106652,1,41,27,80,75,44,1,1,11,6,2,3,3,0,2,2,1,0,0,0,1,0,0,0,0,1,1,0
0,26896,43,416,93,35818,0,11,23,9,38,21,0,0,1,1,0,0,0,1,1,0,43629,64,484,104,54336,1,23,11,39,63,13,1,0,5,2,1,2,0,0,1,2,0,0,0,1,0,0,1,0,0,0,0,0
1,37421,46,442,128,58766,1,29,13,42,96,17,1,1,8,5,1,2,2,1,2,2,37391,57,386,76,53075,0,13,29,23,47,13,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,45882,57,472,168,80438,0,44,28,56,89,23,1,0,3,1,1,1,0,1,3,0,52089,70,483,101,75920,1,28,44,28,49,19,0,0,5,3,1,1,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0
1,42984,53,514,147,65480,1,25,11,47,332,24,0,0,3,1,1,1,0,1,4,2,50192,70,554,136,58458,0,11,25,27,73,21,1,0,3,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
1,49872,59,633,196,86735,1,27,13,43,96,32,0,1,7,3,2,2,2,0,2,2,54407,81,737,150,61030,0,13,27,21,71,19,1,0,3,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1
0,49410,60,608,183,74344,0,29,26,50,90,34,0,0,4,2,2,0,0,0,2,1,65324,82,732,118,104681,1,26,29,60,78,26,1,1,8,4,0,4,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1
1,48311,58,639,178,89685,0,22,21,48,98,28,1,1,5,3,1,1,1,0,2,2,61940,83,754,173,79029,1,21,22,41,90,39,0,0,6,3,2,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,0,0
1,37377,52,494,108,51920,0,27,19,46,86,13,0,0,3,3,0,0,0,1,2,1,46579,64,509,100,65989,1,19,27,36,40,16,1,0,3,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
0,21991,35,303,68,24584,0,12,27,12,31,11,0,0,0,0,0,0,0,1,1,0,38967,56,392,92,48025,1,27,12,37,207,11,1,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,46051,55,630,129,71358,0,23,35,54,80,27,0,0,1,0,1,0,0,1,1,0,66697,84,635,158,91460,1,35,23,59,65,36,1,1,7,3,1,3,1,0,3,2,0,0,1,0,0,0,0,1,0,1,0,0
0,38203,52,531,118,62499,1,25,21,39,100,29,0,0,2,1,1,0,0,1,1,2,57235,76,662,137,78732,0,21,25,23,66,34,1,0,4,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,41761,54,611,144,72434,0,15,39,29,82,43,1,0,2,1,0,1,0,1,2,1,68421,84,632,175,109692,1,39,15,72,133,45,0,1,10,5,2,3,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,1
0,38510,50,508,107,46669,1,22,31,38,57,18,0,0,2,0,1,1,0,0,0,1,62399,77,631,147,87393,0,31,22,50,49,26,1,1,10,5,2,3,2,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0
1,32754,47,469,103,49443,1,24,10,33,51,13,0,0,2,2,0,0,0,1,2,0,39588,60,516,84,48651,0,10,24,20,44,18,1,0,3,0,2,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
1,44308,57,540,157,65842,1,29,11,44,55,30,1,0,5,2,1,2,0,1,3,2,49006,72,653,106,57979,0,11,29,15,72,19,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,54949,63,618,188,86331,0,27,24,42,85,48,1,1,9,5,2,2,1,0,2,0,72387,86,862,215,116668,1,24,27,42,95,42,0,0,4,2,1,1,0,1,3,2,0,1,0,0,0,0,1,1,1,0,0,0
0,36091,47,468,113,72543,0,18,38,29,93,30,0,0,1,1,0,0,0,0,1,0,62511,77,502,146,87538,1,38,18,69,80,24,1,1,8,3,2,3,1,1,2,2,0,0,0,0,0,1,0,0,1,1,0,0
0,19503,39,350,87,22809,0,3,17,2,32,7,0,0,0,0,0,0,0,0,0,0,37132,60,429,96,38760,1,17,3,25,41,9,1,0,2,1,0,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0
1,52603,61,638,169,91086,1,40,24,49,105,22,1,0,8,3,3,2,1,0,2,1,55725,78,605,135,83602,0,24,40,25,89,32,0,1,4,2,0,2,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0
1,39645,51,515,104,56994,0,25,13,51,56,13,0,1,7,5,1,1,1,0,2,2,44799,67,585,119,67110,1,13,25,24,39,21,1,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,51982,61,759,164,70480,1,24,22,38,73,27,1,0,6,4,1,1,1,1,3,2,68484,88,732,174,85520,0,22,24,50,91,33,0,1,8,3,2,3,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0
0,31866,50,382,115,43700,0,11,42,11,65,18,0,0,1,1,0,0,0,0,0,0,65245,81,781,152,110186,1,42,11,59,92,30,1,1,10,5,3,2,2,1,3,2,0,0,0,0,0,0,1,0,0,1,0,1
0,30587,46,471,135,42938,0,8,26,14,48,18,1,0,2,0,1,1,0,0,0,0,48948,71,642,93,56447,1,26,8,36,87,16,0,0,3,1,1,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0,1,0
0,18601,37,328,72,24083,0,3,18,3,39,11,0,0,0,0,0,0,0,0,0,0,38956,57,460,116,38217,1,18,3,26,36,17,1,0,4,1,2,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0
1,54408,62,717,164,101202,0,32,31,58,85,36,0,1,6,3,1,2,1,0,1,2,68487,87,720,149,95498,1,31,32,55,105,36,1,0,7,4,1,2,0,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0
0,60365,68,805,239,86318,1,24,24,51,87,36,1,0,6,1,3,2,1,0,0,2,77043,95,992,191,119288,0,24,24,49,82,42,0,1,11,6,3,2,2,1,5,0,0,0,0,0,0,0,0,1,1,1,0,0
0,40464,52,532,113,58382,0,18,29,20,62,30,0,0,1,0,0,1,0,1,2,0,66631,82,667,156,98964,1,29,18,57,81,36,1,1,9,4,2,3,1,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0
0,33932,49,584,118,39597,0,8,23,11,86,16,0,0,0,0,0,0,0,0,0,1,55353,78,666,148,57827,1,23,8,35,50,25,1,1,8,3,1,4,1,1,3,1,0,0,0,0,0,0,0,0,1,1,0,1
0,28396,43,362,80,29546,1,12,21,10,73,23,0,0,0,0,0,0,0,0,0,1,48370,71,689,134,60420,0,21,12,28,83,26,1,0,6,2,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0
0,34102,49,476,124,48260,0,15,26,23,55,25,0,0,0,0,0,0,0,0,2,1,56819,76,613,102,77768,1,26,15,56,60,20,1,1,9,5,2,2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
1,50696,59,641,152,83096,0,32,22,65,66,36,1,0,5,2,2,1,0,1,3,1,57114,78,631,156,88632,1,22,32,42,72,27,0,0,3,1,0,2,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
1,56009,62,667,152,116923,1,43,20,72,104,27,1,1,8,4,2,2,2,0,1,2,58610,82,675,104,96225,0,20,43,31,63,30,0,0,3,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,36085,48,493,101,50217,1,21,11,28,90,10,1,0,3,2,0,1,0,0,0,2,42183,67,510,140,52985,0,11,21,13,97,23,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
1,59367,65,737,163,104042,0,34,28,69,92,47,1,0,2,2,0,0,0,1,3,0,70934,89,772,194,114509,1,28,34,44,115,40,0,1,10,4,3,3,1,0,2,2,0,1,1,0,0,0,1,0,1,0,0,0
0,46680,58,664,148,88615,0,24,35,44,78,45,0,0,3,2,1,0,0,0,1,0,72246,89,704,186,116034,1,35,24,63,372,38,1,1,6,1,2,3,1,1,3,2,0,0,1,0,0,0,1,1,1,0,0,0
1,57550,65,733,168,68065,0,31,20,39,159,49,1,1,9,4,2,3,1,0,1,2,64465,85,837,171,88233,1,20,31,33,95,33,0,0,4,1,2,1,0,1,3,0,0,0,0,1,0,0,0,1,0,1,1,0
1,34238,43,377,100,41374,0,25,11,34,30,14,1,1,6,5,1,0,1,1,1,2,34552,54,368,86,43024,1,11,25,12,37,9,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,53798,64,737,136,81404,1,26,36,61,85,33,1,1,5,4,0,1,1,0,0,1,75507,92,765,227,129847,0,36,26,62,85,34,0,0,9,6,2,1,1,1,4,1,0,0,0,0,0,0,1,1,0,0,1,0
0,27758,44,457,108,30171,0,7,19,10,37,13,0,0,0,0,0,0,0,0,0,1,45191,67,572,104,52550,1,19,7,33,45,13,1,0,4,2,1,1,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,1
0,36370,52,581,142,50837,0,12,25,14,73,29,0,0,0,0,0,0,0,0,0,1,59042,81,737,144,82374,1,25,12,38,62,36,1,1,9,4,3,2,1,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0
0,36508,49,497,112,62803,0,22,28,43,55,29,0,0,0,0,0,0,0,0,0,1,59426,77,548,120,87175,1,28,22,55,62,30,1,1,7,5,1,1,1,1,3,1,0,0,0,0,0,0,1,1,0,1,0,0
1,44831,59,591,179,70759,0,26,17,50,65,27,0,0,3,1,0,2,0,1,4,1,53089,75,668,116,64351,1,17,26,22,63,26,1,0,5,1,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
0,60970,66,699,195,126295,0,31,39,81,112,54,1,1,7,3,1,3,3,0,1,1,86021,98,864,185,161853,1,39,31,79,125,39,0,0,10,5,2,3,2,1,4,1,1,0,0,0,0,0,1,0,0,1,1,0
0,38418,54,573,104,64219,0,12,30,15,65,16,0,0,2,0,1,1,0,0,0,0,64825,84,704,168,93349,1,30,12,48,65,17,1,1,11,5,3,3,3,1,4,2,0,0,0,0,0,0,1,0,1,0,1,0
0,48620,61,741,168,59735,0,13,32,19,71,32,1,0,5,1,2,2,0,0,0,1,70749,93,718,168,91109,1,32,13,45,140,40,0,1,10,5,3,2,2,1,4,1,0,0,0,0,0,0,0,1,0,1,1,0
0,35214,51,493,84,50027,0,15,34,22,50,16,0,0,0,0,0,0,0,0,1,0,58953,78,617,119,86885,1,34,15,51,78,23,1,1,9,5,2,2,1,1,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1,51421,61,630,197,81632,1,33,24,54,94,31,1,0,6,2,3,1,0,1,3,2,63316,82,740,148,78230,0,24,33,31,74,43,0,0,4,1,1,2,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0
1,52526,61,662,146,78188,0,33,20,57,70,27,1,1,10,5,3,2,2,0,2,2,56610,80,695,159,75037,1,20,33,28,47,25,0,0,2,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1,34137,42,387,107,38568,1,22,11,27,240,9,1,1,5,5,0,0,1,1,1,1,34484,55,390,92,34772,0,11,22,13,29,8,0,0,4,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31528,49,539,137,40415,0,10,23,9,76,22,0,0,1,1,0,0,0,1,1,0,49848,72,610,141,55259,1,23,10,24,55,34,1,0,5,1,1,3,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0,1
1,36206,46,410,89,46024,1,27,9,41,37,18,1,0,4,3,0,1,0,1,1,2,35847,59,457,91,44214,0,9,27,9,62,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,51596,59,746,159,91582,0,19,36,43,134,37,0,0,4,1,2,1,0,1,1,0,76940,93,711,188,107190,1,36,19,66,88,74,1,1,9,3,2,4,2,0,4,2,1,0,0,0,0,0,0,0,1,1,0,0
0,32011,47,495,112,41604,1,11,22,13,49,17,1,0,1,1,0,0,0,1,2,1,48355,71,570,121,68299,0,22,11,50,51,15,0,0,5,3,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0
1,40371,52,558,139,56243,1,23,14,31,59,32,0,0,3,1,1,1,0,1,3,2,47982,68,567,135,62466,0,14,23,30,58,20,1,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,26202,41,389,99,40031,1,10,31,8,47,18,0,0,0,0,0,0,0,0,0,0,49575,68,559,116,72271,0,31,10,47,50,25,1,1,9,5,1,3,2,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0
1,31744,47,495,111,41156,1,17,4,20,53,24,1,0,2,0,1,1,0,1,2,0,37952,62,534,112,51103,0,4,17,4,45,15,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
0,34552,50,523,109,41781,0,14,29,26,71,19,0,0,0,0,0,0,0,0,0,0,58241,74,596,125,81901,1,29,14,42,38,28,1,1,10,5,2,3,2,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0
0,42222,56,597,143,56248,0,19,31,35,70,30,0,0,1,1,0,0,0,1,1,0,67888,83,707,167,114437,1,31,19,44,76,17,1,1,12,5,3,4,3,0,2,2,1,0,0,0,0,0,0,0,0,1,1,0
1,39025,53,374,159,52683,1,34,19,46,54,24,1,1,9,5,2,2,1,0,1,2,60212,76,731,140,103060,0,19,34,29,51,17,0,0,4,0,2,2,0,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0
0,33473,46,526,123,37311,0,12,27,13,54,24,0,0,1,0,1,0,0,0,0,1,53388,75,597,153,66658,1,27,12,47,71,26,1,0,5,2,1,2,0,1,3,1,0,0,0,0,0,0,1,1,0,0,0,1
1,45519,56,612,122,64948,1,26,13,48,63,23,0,0,5,2,1,2,0,1,3,2,47364,73,607,131,57651,0,13,26,18,71,21,1,0,3,0,2,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,44333,55,554,127,75922,0,28,13,63,82,22,1,1,4,3,0,1,1,1,3,1,48947,69,614,99,61074,1,13,28,21,48,27,0,0,5,3,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0
0,31627,46,436,89,43368,0,17,23,26,44,24,0,0,3,3,0,0,0,1,1,2,49579,71,580,119,61956,1,23,17,37,61,16,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,32702,45,455,100,48469,0,13,23,27,398,43,0,0,1,0,0,1,0,0,1,1,51453,71,601,128,64234,1,23,13,35,108,27,1,1,8,5,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,39345,50,412,110,52978,0,25,45,46,50,21,0,0,0,0,0,0,0,0,0,2,68449,82,659,124,126218,1,45,25,83,54,19,1,1,10,5,1,4,2,1,4,0,0,0,0,0,0,0,1,0,1,1,0,0
1,49725,61,619,159,79236,0,31,14,78,76,37,0,1,5,4,1,0,1,1,4,1,60132,79,729,163,104839,1,14,31,29,62,27,1,0,6,2,1,3,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
0,33982,48,509,134,38895,0,15,26,21,55,11,1,0,2,1,1,0,0,0,1,1,49811,69,506,114,51450,1,26,15,37,53,25,0,0,5,2,1,2,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0
1,55165,61,602,195,106855,0,35,21,77,122,32,1,0,7,4,2,1,2,0,0,1,62290,84,746,113,75158,1,21,35,43,67,20,0,1,5,1,1,3,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0
1,35415,47,439,99,46924,1,28,18,31,43,14,1,0,2,1,0,1,0,1,1,1,42187,60,428,108,49724,0,18,28,23,91,16,0,0,3,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
0,36683,48,483,102,62942,1,19,32,30,51,30,0,0,1,0,0,1,0,1,2,0,63700,81,659,145,89568,0,32,19,35,69,24,1,1,10,5,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,1,0
0,27090,45,472,122,43146,0,6,23,7,59,16,0,0,0,0,0,0,0,0,0,1,48615,70,539,133,61095,1,23,6,37,72,23,1,0,6,2,2,2,0,1,3,1,0,0,0,0,0,0,1,0,1,0,0,1
1,45421,56,488,138,75978,0,38,15,56,66,30,1,1,8,5,1,2,1,0,2,0,46643,68,484,108,73546,1,15,38,18,86,14,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1
1,47928,58,512,111,87002,0,36,24,65,57,22,0,0,5,4,1,0,1,0,2,2,52218,74,539,128,85650,1,24,36,35,50,22,1,1,6,2,0,4,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1,52077,59,594,168,90998,0,32,26,63,85,35,1,1,8,5,2,1,1,0,1,2,67869,85,634,202,118650,1,26,32,45,122,37,0,0,5,3,1,1,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,1
0,35923,52,577,116,53284,0,11,31,11,68,27,0,0,1,0,0,1,0,0,1,1,61316,81,714,188,79352,1,31,11,45,80,36,1,1,9,5,3,1,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1
1,61274,70,748,254,91025,1,33,25,47,89,32,1,1,9,4,3,2,2,0,3,2,67891,89,856,130,84235,0,25,33,39,71,35,0,0,4,1,1,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
0,29024,41,368,62,43670,1,15,35,18,52,17,0,0,1,1,0,0,0,1,1,0,55592,68,449,129,67783,0,35,15,44,76,16,1,1,10,5,2,3,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0
1,48681,58,568,144,83938,1,35,20,43,48,20,1,1,8,4,2,2,1,0,1,2,47242,72,538,114,73470,0,20,35,29,95,5,0,0,2,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,39306,51,512,112,73045,1,26,37,33,113,35,0,0,0,0,0,0,0,1,1,0,67138,80,605,135,107522,0,37,26,49,78,25,1,1,11,5,3,3,1,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0
0,48009,63,721,165,61074,0,23,23,38,213,46,0,0,3,2,0,1,0,0,1,0,74753,93,846,231,106378,1,23,23,35,119,73,1,1,11,5,4,2,2,1,3,2,1,0,0,0,0,0,1,0,1,0,0,1
1,51718,62,696,151,104578,1,28,14,49,80,53,0,1,7,5,1,1,2,1,1,1,58460,84,759,146,65815,0,14,28,18,104,30,1,0,5,0,2,3,0,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0
0,31341,50,617,152,17183,0,3,10,4,113,21,0,0,0,0,0,0,0,0,0,0,45723,70,676,135,32902,1,10,3,14,63,38,1,0,5,1,2,2,0,1,3,2,0,0,0,0,0,0,0,0,0,1,1,1
1,60594,67,725,215,126521,1,37,42,53,63,34,0,0,7,4,1,2,0,0,2,1,77825,92,756,126,143253,0,42,37,56,97,25,1,1,6,2,2,2,1,1,3,1,0,0,0,0,1,0,0,0,1,1,1,0
1,45540,58,580,167,58653,0,34,10,36,62,22,1,1,4,2,1,1,1,1,4,0,48345,71,633,118,52288,1,10,34,11,46,23,0,0,3,2,0,1,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0
1,45212,52,475,156,65032,0,29,15,49,77,26,1,1,7,4,1,2,2,0,2,2,49421,66,473,125,54442,1,15,29,37,72,17,0,0,6,1,3,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
1,33518,46,459,129,40658,1,21,10,35,52,24,0,0,2,1,0,1,0,1,2,1,39156,60,513,102,39800,0,10,21,14,48,15,1,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,53636,61,568,186,93492,1,38,16,77,73,22,1,1,10,5,3,2,3,0,1,2,55087,78,696,127,71451,0,16,38,37,80,27,0,0,2,0,1,1,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0
0,24834,41,289,93,24646,0,13,24,17,54,13,0,0,1,1,0,0,0,1,1,1,50036,67,623,133,64250,1,24,13,35,45,21,1,0,3,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
1,30813,42,357,84,41236,0,32,4,39,34,6,1,0,2,2,0,0,0,1,2,1,27715,49,304,52,28261,1,4,32,3,30,6,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,22949,38,369,84,23304,1,6,16,10,34,9,0,0,0,0,0,0,0,0,0,1,35455,57,445,87,37691,0,16,6,21,32,16,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,46383,57,582,148,89638,1,26,45,36,79,29,1,0,2,1,1,0,0,0,0,1,69705,88,606,149,120246,0,45,26,65,571,36,0,1,8,4,3,1,1,1,4,1,0,0,0,0,0,0,0,0,1,0,1,1
0,42647,51,526,138,79047,1,24,27,52,98,38,0,0,4,2,1,1,0,0,0,2,60562,77,606,152,83033,0,27,24,64,74,20,1,0,4,1,1,2,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,1
0,28815,44,445,104,36758,0,11,25,15,97,11,0,0,0,0,0,0,0,1,2,0,50754,69,544,136,60162,1,25,11,27,44,17,1,1,6,1,2,3,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0
0,38181,54,639,121,57729,0,13,30,17,62,25,0,0,1,0,1,0,0,1,1,0,65414,84,731,150,86389,1,30,13,40,70,22,1,1,10,3,3,4,3,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1
1,30975,44,390,74,38890,1,23,4,17,32,9,0,0,2,0,1,1,0,1,2,1,27323,53,382,66,29419,0,4,23,3,31,9,1,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,44385,53,575,147,87637,1,27,34,41,45,29,1,0,4,2,1,1,0,0,1,2,63043,83,589,148,119247,0,34,27,65,57,15,0,1,7,5,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,1
1,59328,65,648,213,112706,0,40,32,92,109,35,0,1,7,3,2,2,2,0,2,1,64671,83,616,128,130577,1,32,40,52,77,45,1,0,5,3,0,2,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0
0,46725,60,700,114,94911,1,26,40,32,80,21,0,0,0,0,0,0,0,0,0,0,73582,94,689,235,107696,0,40,26,48,60,36,1,1,12,5,4,3,4,1,4,2,0,0,0,0,0,0,0,0,1,1,1,0
1,58451,67,756,206,143235,0,30,23,68,127,44,0,0,5,2,0,3,1,1,3,1,70774,91,854,203,118493,1,23,30,44,108,26,1,1,5,2,2,1,1,0,2,1,0,0,1,1,0,0,1,0,1,0,0,0
0,20778,37,320,87,29735,0,6,18,6,47,8,0,0,0,0,0,0,0,0,0,1,36029,56,384,104,40642,1,18,6,23,34,14,1,0,2,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0,36888,56,605,171,47504,1,11,23,19,97,38,0,0,0,0,0,0,0,1,1,0,62265,80,770,168,86773,0,23,11,35,86,48,1,1,10,5,2,3,1,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1
0,27056,44,435,112,26870,0,8,22,4,35,17,0,0,2,0,0,2,0,1,1,1,45380,65,532,107,45138,1,22,8,21,69,14,1,0,3,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,1
0,34653,48,500,103,39783,1,17,24,24,105,24,0,0,1,0,1,0,0,1,1,1,52440,69,616,117,61716,0,24,17,36,58,46,1,0,4,1,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0
