gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds
KR_6415577059,FALSE,25217,3371,43,8.6,354,59,23129,1,7,16,7,36,7,0,0,,1,0,1,0,0,0,,0,0,TRUE,31104,5039,44,8.8,333,102,32073,0,16,7,27,33,10,1,0,MID_LANE,2,1,0,1,0,1,"EARTH_DRAGON,FIRE_DRAGON",2,1
KR_6404742465,FALSE,29277,2337,43,8.6,367,60,35521,1,21,10,25,34,6,0,0,,1,0,1,0,0,0,WATER_DRAGON,1,0,TRUE,28557,5807,41,8.2,317,76,27140,0,10,21,14,27,8,1,0,MID_LANE,2,1,1,0,0,1,CHEMTECH_DRAGON,1,1
KR_6416866244,TRUE,32438,3828,46,9.2,401,74,34959,1,18,8,15,56,11,1,0,MID_LANE,2,1,0,1,0,1,AIR_DRAGON,1,0,FALSE,23220,1760,42,8.4,285,68,32471,0,8,18,14,31,8,0,0,,1,0,1,0,0,0,,0,1
KR_6414630208,TRUE,27615,1770,43,8.6,355,62,35700,0,12,13,15,28,5,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0,FALSE,26912,2337,45,9,344,80,26610,1,13,12,13,17,8,0,0,,0,0,0,0,0,0,,0,1
KR_6422409971,TRUE,30558,3233,46,9.2,368,104,31909,1,16,9,27,43,6,1,0,TOP_LANE,1,0,1,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,FALSE,23857,1297,43,8.6,342,70,22697,0,9,16,9,26,6,0,0,,1,0,0,1,0,0,,0,0
KR_6424152451,FALSE,28898,5493,44,8.8,347,80,34823,1,16,15,26,22,9,0,0,,0,0,0,0,0,1,"FIRE_DRAGON,CHEMTECH_DRAGON",2,1,TRUE,26527,1212,44,8.8,325,80,30174,0,15,16,20,28,6,0,0,,0,0,0,0,0,0,,0,0
KR_6416427492,FALSE,22858,2763,41,8.2,296,72,25131,1,8,11,13,31,9,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,TRUE,27436,3801,46,9.2,406,67,26621,0,11,8,7,59,15,1,0,BOT_LANE,1,0,0,1,0,0,,0,0
KR_6423837295,TRUE,27046,3366,45,9,346,80,33055,1,14,9,16,42,12,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,FALSE,25373,3548,43,8.6,359,68,24341,0,9,14,13,49,10,0,0,,0,0,0,0,0,0,,0,1
KR_6415075458,FALSE,24063,3208,44,8.8,376,78,22662,0,6,14,8,33,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,28020,4270,46,9.2,429,73,25213,1,14,6,17,40,12,0,0,,0,0,0,0,0,0,,0,1
KR_6415343572,TRUE,26876,3631,45,9,388,80,25315,0,9,14,13,27,15,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,FALSE,26977,3252,45,9,306,75,32961,1,14,9,9,35,9,1,0,BOT_LANE,2,0,1,1,0,0,WATER_DRAGON,1,1
KR_6414344999,TRUE,26785,1843,44,8.8,399,83,27497,1,6,7,4,38,9,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,FALSE,22059,1838,42,8.4,302,88,19954,0,7,6,14,37,9,0,0,,1,0,0,1,0,1,FIRE_DRAGON,1,1
KR_6413751904,TRUE,27209,2939,45,9,389,80,29942,0,9,9,8,30,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,24055,3165,44,8.8,359,80,24696,1,9,9,12,30,9,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6423975604,FALSE,31777,2797,44,8.8,370,74,38217,1,17,13,26,27,12,1,0,TOP_LANE,2,1,1,0,0,0,,0,1,TRUE,25305,4145,43,8.6,305,64,27564,0,13,17,21,86,5,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,0
KR_6424759998,TRUE,25290,5125,47,9.4,366,80,23870,0,9,6,9,41,11,0,0,,0,0,0,0,0,0,,0,1,FALSE,23291,2791,45,9,391,84,22953,1,6,9,3,28,15,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6407662371,TRUE,24443,3173,43,8.6,346,67,27306,0,9,12,9,31,7,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,FALSE,26724,1184,44,8.8,305,68,24771,1,12,9,14,39,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6424649015,FALSE,22202,1167,39,7.8,329,68,28053,0,6,19,7,36,7,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,TRUE,31327,1062,46,9.2,340,60,29410,1,19,6,20,48,9,1,0,BOT_LANE,2,1,0,1,0,0,,0,1
KR_6415508300,TRUE,23994,3004,43,8.6,376,54,21619,1,10,13,9,38,12,0,0,,0,0,0,0,0,0,,0,1,FALSE,25490,4835,44,8.8,358,68,30380,0,13,10,11,33,16,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6407717023,FALSE,23283,3408,44,8.8,419,79,20689,1,2,6,2,29,9,0,0,,1,0,1,0,0,0,,0,0,TRUE,24112,2667,44,8.8,371,68,24901,0,6,2,8,86,7,1,0,BOT_LANE,1,0,0,1,0,1,"FIRE_DRAGON,WATER_DRAGON",2,1
KR_6423948605,FALSE,24669,1534,42,8.4,404,76,18171,0,6,10,16,31,10,0,0,,0,0,0,0,0,0,,0,1,TRUE,26856,2751,44,8.8,389,79,23163,1,10,6,17,30,11,0,0,,0,0,0,0,0,1,"CHEMTECH_DRAGON,AIR_DRAGON",2,0
KR_6415738114,TRUE,30169,5324,47,9.4,341,60,31288,1,20,8,30,58,8,1,0,BOT_LANE,1,0,0,1,0,1,AIR_DRAGON,1,0,FALSE,24025,3595,42,8.4,321,71,29838,0,8,20,12,22,8,0,0,,0,0,0,0,0,0,,0,1
KR_6415569619,FALSE,26311,3121,43,8.6,389,77,30787,0,10,12,11,24,6,0,0,,0,0,0,0,0,0,,0,0,TRUE,25654,3049,44,8.8,375,66,27707,1,12,10,14,25,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1
KR_6418395803,FALSE,24960,2665,43,8.6,382,75,22877,0,7,17,5,36,9,0,0,,0,0,0,0,0,0,,0,0,TRUE,28999,4923,47,9.4,372,67,32259,1,17,7,24,42,15,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,1
KR_6419932194,TRUE,26171,1761,43,8.6,344,80,22797,0,7,6,12,33,15,1,0,BOT_LANE,2,0,0,2,0,0,AIR_DRAGON,1,1,FALSE,22560,1825,43,8.6,330,72,22269,1,6,7,5,233,9,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6424452079,FALSE,24270,2465,41,8.2,325,68,26645,0,10,12,14,31,12,0,0,,0,0,0,0,0,0,,0,1,TRUE,27006,4966,43,8.6,346,64,23311,1,12,10,15,36,11,1,0,BOT_LANE,2,0,0,2,0,1,FIRE_DRAGON,1,0
KR_6423294135,FALSE,23813,4163,44,8.8,334,80,21051,0,9,11,11,56,14,0,0,,0,0,0,0,0,0,EARTH_DRAGON,1,1,TRUE,26744,4254,42,8.4,374,68,27788,1,11,9,9,32,11,1,0,BOT_LANE,1,0,0,1,0,1,WATER_DRAGON,1,0
KR_6409716761,TRUE,30442,4167,45,9,402,63,35804,1,14,9,14,66,8,1,0,MID_LANE,2,1,1,0,0,0,,0,1,FALSE,24349,1779,42,8.4,324,67,33201,0,9,14,14,28,8,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0
KR_6418333761,FALSE,27990,2235,45,9,394,81,29075,1,13,6,13,58,10,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,1,TRUE,22810,1615,43,8.6,365,74,27441,0,6,13,5,29,10,0,0,,0,0,0,0,0,0,,0,0
KR_6413657291,FALSE,25919,2569,43,8.6,358,84,34181,1,12,17,9,38,7,0,0,,0,0,0,0,0,0,,0,1,TRUE,27352,3397,46,9.2,350,80,28770,0,17,12,18,23,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6418270616,FALSE,26434,3054,43,8.6,343,68,35562,1,12,20,19,42,11,0,0,,0,0,0,0,0,0,,0,1,TRUE,29609,3739,43,8.6,376,72,37222,0,20,12,26,33,20,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,WATER_DRAGON",2,0
KR_6418845285,FALSE,23781,2086,45,9,339,67,22253,0,9,15,10,23,10,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0,TRUE,28655,5905,45,9,364,57,31260,1,15,9,21,27,8,1,0,BOT_LANE,1,0,0,1,0,1,EARTH_DRAGON,1,1
KR_6414433957,TRUE,26808,6139,45,9,369,86,22765,1,8,6,11,32,13,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,1,FALSE,23538,2242,43,8.6,387,75,19234,0,6,8,7,64,10,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0
KR_6424524929,TRUE,32003,4038,47,9.4,376,99,38155,0,21,9,34,46,10,1,0,MID_LANE,1,1,0,0,0,0,FIRE_DRAGON,1,1,FALSE,23360,2815,43,8.6,326,70,22224,1,9,21,13,26,9,0,0,,1,0,1,0,0,1,HEXTECH_DRAGON,1,0
KR_6421858548,TRUE,24618,5823,46,9.2,388,92,19275,1,6,5,7,28,16,0,0,,0,0,0,0,0,0,,0,0,FALSE,23328,4183,45,9,401,80,19179,0,5,6,5,41,7,0,0,,0,0,0,0,0,1,"EARTH_DRAGON,AIR_DRAGON",2,1
KR_6418309134,FALSE,25683,3019,45,9,367,75,27365,1,9,15,13,32,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,27675,5190,44,8.8,360,72,28144,0,15,9,13,30,7,1,0,BOT_LANE,1,0,0,1,0,1,"EARTH_DRAGON,HEXTECH_DRAGON",2,1
KR_6416881767,FALSE,25955,2720,44,8.8,334,95,26470,0,6,15,5,52,31,1,0,MID_LANE,1,1,0,0,0,0,,0,1,TRUE,27939,2994,46,9.2,342,84,35098,1,15,6,19,76,5,0,0,,1,1,0,0,0,1,FIRE_DRAGON,1,0
KR_6425202085,FALSE,23446,2656,41,8.2,307,68,21830,1,9,16,10,28,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,29274,3641,44,8.8,374,79,35359,0,16,9,20,32,10,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,1
KR_6416655766,TRUE,24351,4191,47,9.4,379,88,22438,0,8,5,6,29,26,0,0,,0,0,0,0,0,0,,0,0,FALSE,23678,1753,44,8.8,355,88,24470,1,5,8,6,98,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1
KR_6414298950,FALSE,26724,954,44,8.8,369,55,24576,0,9,8,9,53,12,1,0,TOP_LANE,2,0,1,1,0,0,,0,0,TRUE,23734,4554,43,8.6,347,76,18997,1,8,9,9,40,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6425223724,TRUE,26399,5404,45,9,360,74,25675,1,9,5,14,23,2,0,0,,1,0,0,1,0,1,EARTH_DRAGON,1,0,FALSE,24313,873,43,8.6,359,81,21542,0,5,9,5,21,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
KR_6418340098,FALSE,27586,3756,44,8.8,379,71,28807,1,12,16,16,32,6,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,27759,4154,44,8.8,358,63,33426,0,16,12,19,34,4,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
KR_6416773832,TRUE,25318,4418,45,9,366,70,27166,0,9,10,10,41,29,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,FALSE,25289,3764,45,9,363,75,27118,1,10,9,9,73,8,0,0,,0,0,0,0,0,0,,0,1
KR_6420586491,TRUE,28705,4085,44,8.8,326,71,35068,1,14,12,20,40,10,1,0,TOP_LANE,1,0,1,0,0,1,FIRE_DRAGON,1,1,FALSE,25542,4492,43,8.6,318,71,32313,0,12,14,13,120,5,0,0,,0,0,0,0,0,0,AIR_DRAGON,1,0
KR_6424948928,TRUE,29890,1220,47,9.4,352,71,34618,1,19,8,22,30,7,1,0,TOP_LANE,2,1,1,0,0,1,AIR_DRAGON,1,1,FALSE,23625,4270,42,8.4,359,63,24885,0,8,19,11,24,9,0,0,,0,0,0,0,0,0,,0,0
KR_6413689682,FALSE,25248,3683,41,8.2,319,47,24396,1,11,13,10,29,13,0,0,,1,0,1,0,0,0,,0,1,TRUE,28405,5166,44,8.8,322,83,28114,0,13,11,17,35,14,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0
KR_6400555892,FALSE,21814,1404,43,8.6,335,88,22128,1,1,12,4,23,5,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,26888,4758,45,9,374,56,19501,0,12,1,9,26,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
KR_6425208842,TRUE,26826,3886,45,9,416,72,28853,1,8,7,9,56,14,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,22903,2273,45,9,347,83,20854,0,7,8,7,32,7,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6415580804,TRUE,30527,5017,47,9.4,382,84,33596,1,15,8,13,29,10,1,0,TOP_LANE,2,0,1,1,0,0,WATER_DRAGON,1,1,FALSE,24590,2790,43,8.6,375,80,25785,0,8,15,9,28,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6424753860,FALSE,26873,4843,43,8.6,345,83,26698,1,10,12,15,51,12,0,0,,1,0,1,0,0,0,,0,1,TRUE,26030,2450,43,8.6,352,57,24204,0,12,10,16,34,6,1,0,BOT_LANE,1,0,0,1,0,1,CHEMTECH_DRAGON,1,0
KR_6412161184,TRUE,26703,2698,44,8.8,380,84,24261,1,8,5,11,62,11,1,0,MID_LANE,1,1,0,0,0,0,,0,1,FALSE,22882,3357,43,8.6,357,72,21099,0,5,8,4,27,13,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6423054686,FALSE,22960,5280,41,8.2,310,68,23767,1,7,12,6,28,6,0,0,,0,0,0,0,0,1,"WATER_DRAGON,FIRE_DRAGON",2,1,TRUE,24474,5294,43,8.6,323,76,29446,0,12,7,21,38,9,0,0,,0,0,0,0,0,0,,0,0
KR_6422930306,TRUE,29978,3503,46,9.2,342,72,26513,1,18,9,20,33,13,1,0,BOT_LANE,1,0,0,1,0,0,HEXTECH_DRAGON,1,1,FALSE,24741,2876,43,8.6,357,63,25469,0,9,18,10,36,9,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
KR_6421894251,TRUE,27534,6829,45,9,402,80,26092,0,11,10,19,28,14,0,0,,0,0,0,0,0,1,"AIR_DRAGON,CHEMTECH_DRAGON",2,0,FALSE,24185,3015,42,8.4,313,60,25209,1,10,11,12,32,8,0,0,,0,0,0,0,0,0,,0,1
KR_6417494609,TRUE,24077,2992,42,8.4,376,74,16769,1,5,5,5,36,11,0,0,,1,0,1,0,0,1,EARTH_DRAGON,1,1,FALSE,23152,4622,42,8.4,339,85,21042,0,5,5,6,65,11,1,0,BOT_LANE,1,0,0,1,0,0,AIR_DRAGON,1,0
KR_6423936320,FALSE,21485,2790,43,8.6,383,81,16978,0,1,9,2,38,12,0,0,,0,0,0,0,0,0,,0,0,TRUE,27667,3647,45,9,390,86,22317,1,9,1,14,33,9,1,0,BOT_LANE,2,1,0,1,0,1,"AIR_DRAGON,WATER_DRAGON",2,1
KR_6424330956,FALSE,26655,4660,44,8.8,342,76,30208,1,13,9,16,33,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,26697,1382,44,8.8,352,60,21164,0,9,13,11,31,10,1,0,TOP_LANE,1,0,1,0,0,1,HEXTECH_DRAGON,1,1
KR_6419932299,FALSE,23228,1353,43,8.6,320,84,25527,0,6,13,8,27,7,0,0,,0,0,0,0,0,0,,0,1,TRUE,26064,3199,44,8.8,363,72,25413,1,13,6,15,219,6,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,EARTH_DRAGON",2,0
KR_6417158935,TRUE,29191,2731,46,9.2,356,72,34766,0,16,11,17,36,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1,FALSE,25493,2068,45,9,371,72,29823,1,11,16,15,26,14,0,0,,0,0,0,0,0,0,,0,0
KR_6424628778,FALSE,22877,3977,45,9,338,103,18603,0,3,6,4,33,11,0,0,,0,0,0,0,0,0,,0,0,TRUE,23779,3059,44,8.8,345,64,18858,1,6,3,10,36,9,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,CHEMTECH_DRAGON",2,1
KR_6420069266,TRUE,28669,2214,43,8.6,355,73,24819,0,16,12,15,23,11,1,0,BOT_LANE,1,0,0,1,0,1,FIRE_DRAGON,1,0,FALSE,28827,1372,43,8.6,345,77,25869,1,12,16,13,29,4,0,0,,2,0,2,0,0,0,,0,1
KR_6420911495,TRUE,25189,5049,44,8.8,342,65,24428,1,12,8,12,50,10,0,0,,0,0,0,0,0,0,,0,1,FALSE,24102,4137,43,8.6,374,67,23377,0,8,12,13,53,11,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6414382744,TRUE,32843,6275,46,9.2,361,72,40290,1,18,6,25,30,15,1,0,TOP_LANE,3,2,1,0,0,1,"CHEMTECH_DRAGON,WATER_DRAGON",2,1,FALSE,22285,3070,39,7.8,280,79,23418,0,6,18,11,28,9,0,0,,0,0,0,0,0,0,,0,0
KR_6420030331,FALSE,22664,2779,43,8.6,347,72,18677,1,6,12,9,31,8,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,TRUE,26587,3647,44,8.8,330,84,25660,0,12,6,15,26,7,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6423923317,FALSE,24113,1573,41,8.2,345,57,24353,0,9,11,13,24,8,0,0,,0,0,0,0,0,0,,0,0,TRUE,27181,1691,44,8.8,346,82,28617,1,11,9,13,30,5,1,0,TOP_LANE,1,0,1,0,0,0,,0,1
KR_6420923689,FALSE,21391,3096,44,8.8,391,60,16876,1,3,7,2,34,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,24844,3274,45,9,420,80,19312,0,7,3,6,34,18,0,0,,0,0,0,0,0,1,"HEXTECH_DRAGON,FIRE_DRAGON",2,1
KR_6424611019,FALSE,25714,1019,42,8.4,323,59,23313,1,13,19,18,25,4,0,0,,0,0,0,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0,TRUE,30396,5131,45,9,336,89,35567,0,19,13,21,33,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6419608417,FALSE,21958,2713,43,8.6,320,68,24858,0,5,12,6,31,5,0,0,,0,0,0,0,0,0,,0,0,TRUE,26192,4722,44,8.8,330,64,33323,1,12,5,16,32,9,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,1
KR_6413473090,TRUE,25081,3936,45,9,349,84,33985,1,11,9,11,26,14,0,0,,0,0,0,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,0,FALSE,24929,2324,42,8.4,333,71,32853,0,9,11,12,35,7,0,0,,0,0,0,0,0,0,,0,0
KR_6413022369,FALSE,25704,4364,43,8.6,374,68,19579,0,9,9,17,32,5,0,0,,0,0,0,0,0,0,,0,1,TRUE,26129,3168,44,8.8,415,68,25823,1,9,9,10,28,13,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0
KR_6424130522,FALSE,25992,3361,43,8.6,367,47,25858,0,14,24,19,25,9,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,TRUE,34058,3808,46,9.2,377,111,33080,1,24,14,42,22,9,1,0,MID_LANE,2,1,0,1,0,0,,0,1
KR_6425231334,FALSE,23188,4028,43,8.6,342,64,24753,0,9,12,7,25,15,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,TRUE,26146,3215,45,9,337,78,28214,1,12,9,15,40,5,1,0,MID_LANE,1,1,0,0,0,0,WATER_DRAGON,1,1
KR_6408906563,TRUE,33006,5386,48,9.6,364,88,36284,1,22,9,22,67,12,1,0,MID_LANE,2,2,0,0,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,1,FALSE,22349,1421,40,8,307,64,26674,0,9,22,12,37,8,0,0,,1,0,0,1,0,0,,0,0
KR_6416435010,TRUE,32198,3848,47,9.4,331,92,41885,0,26,16,23,59,15,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,EARTH_DRAGON",2,0,FALSE,25460,1350,42,8.4,305,70,33560,1,16,26,9,31,12,0,0,,0,0,0,0,0,0,,0,1
KR_6424793899,TRUE,26320,4130,42,8.4,306,71,24809,1,12,5,21,154,6,0,0,,0,0,0,0,0,1,"WATER_DRAGON,EARTH_DRAGON",2,1,FALSE,22073,6338,41,8.2,287,76,21919,0,5,12,11,32,8,0,0,,0,0,0,0,0,0,,0,0
KR_6424488226,TRUE,26538,4163,44,8.8,363,104,25540,1,9,3,12,38,13,0,0,,0,0,0,0,0,0,,0,1,FALSE,22389,2839,44,8.8,404,79,17318,0,3,9,2,29,8,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6417606416,FALSE,25579,2324,43,8.6,333,76,25924,0,11,11,10,28,9,0,0,,0,0,0,0,0,0,,0,1,TRUE,26890,2030,45,9,378,66,31142,1,11,11,19,33,7,1,0,BOT_LANE,1,0,0,1,0,1,HEXTECH_DRAGON,1,0
KR_6403764001,TRUE,24488,2658,44,8.8,401,78,20001,0,4,9,3,31,7,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,24505,1635,44,8.8,391,76,16922,1,9,4,11,26,8,0,0,,0,0,0,0,0,1,"AIR_DRAGON,WATER_DRAGON",2,0
KR_6416390184,TRUE,26297,3532,45,9,369,64,27517,0,12,15,15,56,8,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,FALSE,28903,3618,43,8.6,334,72,32692,1,15,12,26,26,9,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6403359459,FALSE,23917,2612,42,8.4,308,64,23441,0,11,21,10,28,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,TRUE,30438,1898,44,8.8,329,80,34573,1,21,11,31,189,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,1
KR_6403366424,FALSE,25070,3720,42,8.4,345,52,23968,0,8,16,15,33,6,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,TRUE,31214,1029,45,9,351,66,29598,1,16,8,19,28,9,1,0,MID_LANE,4,2,1,1,0,0,EARTH_DRAGON,1,1
KR_6405128930,FALSE,25392,4217,43,8.6,324,52,26391,1,13,10,18,42,10,0,0,,0,0,0,0,0,0,,0,1,TRUE,26097,4707,43,8.6,376,66,25437,0,10,13,11,27,12,0,0,,0,0,0,0,0,0,,0,0
KR_6424786556,FALSE,23162,3457,42,8.4,352,64,23596,0,6,12,5,33,10,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,1,TRUE,25979,1819,44,8.8,371,60,28440,1,12,6,18,52,14,0,0,,0,0,0,0,0,0,,0,0
KR_6411505480,FALSE,28215,5805,43,8.6,354,72,28554,1,15,12,20,34,8,0,0,,0,0,0,0,0,0,,0,1,TRUE,27954,4359,45,9,401,71,32242,0,12,15,13,23,10,1,0,TOP_LANE,1,0,1,0,0,1,EARTH_DRAGON,1,0
KR_6418363566,TRUE,28171,4591,47,9.4,390,76,37869,1,17,9,21,37,9,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,FALSE,25702,542,44,8.8,369,68,32204,0,9,17,18,33,12,0,0,,0,0,0,0,0,0,,0,1
KR_6421262722,TRUE,28042,3897,46,9.2,383,98,22109,1,12,5,9,30,12,1,0,MID_LANE,1,1,0,0,0,1,"HEXTECH_DRAGON,AIR_DRAGON",2,1,FALSE,23642,3317,45,9,392,58,18505,0,5,12,5,37,11,0,0,,0,0,0,0,0,0,,0,0
KR_6402405741,TRUE,25006,2203,42,8.4,380,82,19166,0,7,13,5,23,12,1,0,TOP_LANE,1,0,1,0,0,0,,0,0,FALSE,29185,4731,45,9,350,92,23397,1,13,7,13,31,7,0,0,,2,1,0,1,0,1,"AIR_DRAGON,WATER_DRAGON",2,1
KR_6414087948,FALSE,24961,2951,41,8.2,313,80,30380,0,9,16,9,47,13,0,0,,0,0,0,0,0,0,HEXTECH_DRAGON,1,0,TRUE,29432,3982,42,8.4,279,83,28243,1,16,9,22,42,10,1,0,BOT_LANE,2,0,1,1,0,1,AIR_DRAGON,1,1
KR_6407325437,FALSE,20827,3312,43,8.6,319,79,21615,0,3,13,2,29,5,0,0,,0,0,0,0,0,0,,0,0,TRUE,28577,4557,46,9.2,357,91,27062,1,13,3,20,33,6,1,0,BOT_LANE,1,0,0,1,0,1,"CHEMTECH_DRAGON,FIRE_DRAGON",2,1
KR_6424815902,TRUE,28472,1234,45,9,373,74,28378,1,14,14,13,48,11,1,0,TOP_LANE,1,0,1,0,0,0,,0,1,FALSE,26789,2664,46,9.2,343,85,32709,0,14,14,7,50,13,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0
KR_6424602143,TRUE,26477,2137,46,9.2,357,69,25216,0,12,9,16,28,3,0,0,,0,0,0,0,0,0,WATER_DRAGON,1,1,FALSE,24550,1224,44,8.8,374,78,26957,1,9,12,15,21,5,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0
KR_6425033904,TRUE,25582,4282,45,9,377,72,22032,1,10,7,10,30,12,0,0,,0,0,0,0,0,1,"WATER_DRAGON,HEXTECH_DRAGON",2,1,FALSE,23330,3405,42,8.4,367,60,21278,0,7,10,11,32,7,0,0,,0,0,0,0,0,0,,0,0
KR_6423463145,FALSE,22457,3037,41,8.2,315,72,31199,0,6,20,5,24,3,0,0,,0,0,0,0,0,0,,0,0,TRUE,28336,2266,45,9,342,70,32175,1,20,6,15,40,8,1,0,TOP_LANE,1,0,1,0,0,1,WATER_DRAGON,1,1
KR_6420316332,FALSE,23977,2337,43,8.6,350,87,25284,0,6,16,11,22,8,1,0,BOT_LANE,1,0,0,1,0,0,,0,0,TRUE,28542,2952,46,9.2,387,57,28387,1,16,6,19,43,5,0,0,,1,0,0,1,0,1,WATER_DRAGON,1,1
KR_6418722006,FALSE,19334,439,40,8,304,56,26195,0,3,18,3,36,10,0,0,,0,0,0,0,0,0,,0,0,TRUE,32442,7032,47,9.4,378,88,36105,1,18,3,26,31,15,1,0,BOT_LANE,3,0,2,1,0,1,WATER_DRAGON,1,1
KR_6414314524,TRUE,27637,2217,43,8.6,393,59,32041,0,14,11,18,31,9,0,0,,0,0,0,0,0,0,FIRE_DRAGON,1,1,FALSE,25393,2568,43,8.6,355,72,25513,1,11,14,13,36,8,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0
